stx_ident,count
stx/stx/2017-09-29 10_30_00.npz,3
stx/stx/2017-07-16 01_00_00.npz,1
stx/stx/2017-07-18 15_00_00.npz,4
stx/stx/2017-02-21 13_00_00.npz,14
stx/stx/2017-07-06 22_30_00.npz,1
stx/stx/2017-08-17 00_00_00.npz,5
stx/stx/2017-07-12 01_30_00.npz,4
stx/stx/2017-07-03 18_00_00.npz,1
stx/stx/2017-07-06 03_00_00.npz,5
stx/stx/2017-06-18 14_30_00.npz,3
stx/stx/2017-08-04 11_30_00.npz,4
stx/stx/2017-04-18 02_30_00.npz,12
stx/stx/2017-08-15 14_30_00.npz,3
stx/stx/2017-06-02 16_00_00.npz,5
stx/stx/2017-07-16 14_30_00.npz,2
stx/stx/2017-04-22 00_00_00.npz,7
stx/stx/2017-07-01 00_30_00.npz,2
stx/stx/2017-08-04 21_00_00.npz,5
stx/stx/2017-03-11 14_30_00.npz,10
stx/stx/2017-07-04 02_30_00.npz,3
stx/stx/2017-04-17 16_00_00.npz,6
stx/stx/2017-10-22 05_00_00.npz,3
stx/stx/2017-10-31 20_30_00.npz,4
stx/stx/2017-09-25 18_00_00.npz,20
stx/stx/2017-07-03 02_00_00.npz,1
stx/stx/2017-03-29 21_00_00.npz,4
stx/stx/2017-08-20 10_00_00.npz,3
stx/stx/2017-01-02 13_00_00.npz,13
stx/stx/2017-06-01 09_00_00.npz,2
stx/stx/2017-08-02 16_00_00.npz,11
stx/stx/2017-06-01 20_30_00.npz,8
stx/stx/2017-01-06 19_30_00.npz,7
stx/stx/2017-05-29 01_30_00.npz,11
stx/stx/2017-03-30 02_30_00.npz,5
stx/stx/2017-06-06 08_00_00.npz,1
stx/stx/2017-07-15 13_00_00.npz,6
stx/stx/2017-03-05 15_30_00.npz,1
stx/stx/2017-12-05 16_00_00.npz,11
stx/stx/2017-03-24 17_00_00.npz,2
stx/stx/2017-07-28 02_00_00.npz,2
stx/stx/2017-03-29 12_30_00.npz,4
stx/stx/2017-04-18 20_00_00.npz,1
stx/stx/2017-08-16 03_00_00.npz,2
stx/stx/2017-03-05 13_30_00.npz,3
stx/stx/2017-01-15 21_30_00.npz,3
stx/stx/2017-04-19 21_00_00.npz,5
stx/stx/2017-10-22 12_30_00.npz,5
stx/stx/2017-02-21 12_00_00.npz,1
stx/stx/2017-08-29 16_00_00.npz,20
stx/stx/2017-05-12 04_00_00.npz,5
stx/stx/2017-07-23 19_30_00.npz,2
stx/stx/2017-08-22 10_00_00.npz,5
stx/stx/2017-09-24 21_30_00.npz,3
stx/stx/2017-07-15 02_00_00.npz,2
stx/stx/2017-07-09 13_00_00.npz,1
stx/stx/2017-05-03 11_30_00.npz,5
stx/stx/2017-08-08 11_00_00.npz,1
stx/stx/2017-02-20 03_30_00.npz,6
stx/stx/2017-05-30 20_00_00.npz,5
stx/stx/2017-11-08 10_00_00.npz,4
stx/stx/2017-10-22 07_00_00.npz,1
stx/stx/2017-12-22 15_00_00.npz,19
stx/stx/2017-01-06 15_00_00.npz,14
stx/stx/2017-08-10 23_00_00.npz,7
stx/stx/2017-07-08 20_00_00.npz,8
stx/stx/2017-10-22 16_00_00.npz,14
stx/stx/2017-07-15 02_30_00.npz,2
stx/stx/2017-12-20 07_30_00.npz,2
stx/stx/2017-08-22 18_00_00.npz,4
stx/stx/2017-04-03 01_30_00.npz,4
stx/stx/2017-06-01 13_00_00.npz,1
stx/stx/2017-07-16 22_30_00.npz,2
stx/stx/2017-06-02 18_30_00.npz,1
stx/stx/2017-12-17 04_00_00.npz,2
stx/stx/2017-06-25 20_30_00.npz,5
stx/stx/2017-09-18 20_30_00.npz,7
stx/stx/2017-06-01 19_00_00.npz,1
stx/stx/2017-07-24 01_30_00.npz,10
stx/stx/2017-06-26 02_00_00.npz,3
stx/stx/2017-08-29 17_30_00.npz,11
stx/stx/2017-08-15 10_00_00.npz,7
stx/stx/2017-09-05 22_00_00.npz,11
stx/stx/2017-11-01 12_30_00.npz,4
stx/stx/2017-08-30 12_30_00.npz,4
stx/stx/2017-08-11 15_00_00.npz,11
stx/stx/2017-08-23 12_00_00.npz,7
stx/stx/2017-01-18 15_00_00.npz,9
stx/stx/2017-06-11 22_00_00.npz,3
stx/stx/2017-06-06 12_00_00.npz,14
stx/stx/2017-08-07 00_30_00.npz,4
stx/stx/2017-08-20 21_00_00.npz,4
stx/stx/2017-01-18 23_30_00.npz,11
stx/stx/2017-07-01 05_30_00.npz,2
stx/stx/2017-07-10 00_00_00.npz,1
stx/stx/2017-01-15 18_30_00.npz,2
stx/stx/2017-08-05 22_30_00.npz,6
stx/stx/2017-01-16 10_30_00.npz,6
stx/stx/2017-05-19 20_00_00.npz,4
stx/stx/2017-08-11 16_00_00.npz,12
stx/stx/2017-07-01 03_00_00.npz,9
stx/stx/2017-06-04 02_30_00.npz,1
stx/stx/2017-07-22 14_00_00.npz,5
stx/stx/2017-05-09 21_00_00.npz,9
stx/stx/2017-07-06 00_00_00.npz,3
stx/stx/2017-04-13 18_30_00.npz,4
stx/stx/2017-08-20 20_00_00.npz,5
stx/stx/2017-03-25 16_00_00.npz,18
stx/stx/2017-04-18 15_30_00.npz,2
stx/stx/2017-10-05 02_30_00.npz,2
stx/stx/2017-03-11 22_30_00.npz,6
stx/stx/2017-08-30 16_30_00.npz,3
stx/stx/2017-02-20 05_30_00.npz,1
stx/stx/2017-08-04 22_30_00.npz,5
stx/stx/2017-06-09 22_30_00.npz,6
stx/stx/2017-04-02 09_00_00.npz,1
stx/stx/2017-10-31 17_30_00.npz,16
stx/stx/2017-09-27 00_00_00.npz,5
stx/stx/2017-07-01 12_30_00.npz,2
stx/stx/2017-08-07 03_30_00.npz,4
stx/stx/2017-09-25 22_00_00.npz,19
stx/stx/2017-07-06 12_00_00.npz,5
stx/stx/2017-08-06 03_00_00.npz,1
stx/stx/2017-01-16 22_00_00.npz,3
stx/stx/2017-01-18 14_30_00.npz,20
stx/stx/2017-01-17 03_30_00.npz,7
stx/stx/2017-11-01 09_00_00.npz,1
stx/stx/2017-08-01 16_00_00.npz,6
stx/stx/2017-04-18 18_30_00.npz,1
stx/stx/2017-02-20 11_30_00.npz,1
stx/stx/2017-07-06 21_30_00.npz,4
stx/stx/2017-06-04 20_00_00.npz,1
stx/stx/2017-10-27 16_30_00.npz,4
stx/stx/2017-01-15 03_30_00.npz,1
stx/stx/2017-09-06 00_00_00.npz,6
stx/stx/2017-02-14 06_30_00.npz,1
stx/stx/2017-07-01 11_30_00.npz,2
stx/stx/2017-01-18 22_30_00.npz,20
stx/stx/2017-08-10 19_00_00.npz,3
stx/stx/2017-07-11 22_30_00.npz,3
stx/stx/2017-08-09 02_00_00.npz,3
stx/stx/2017-07-11 23_00_00.npz,4
stx/stx/2017-06-25 04_00_00.npz,3
stx/stx/2017-08-31 04_30_00.npz,2
stx/stx/2017-07-03 14_30_00.npz,1
stx/stx/2017-07-01 04_30_00.npz,6
stx/stx/2017-09-29 02_30_00.npz,4
stx/stx/2017-07-03 00_00_00.npz,3
stx/stx/2017-03-10 13_00_00.npz,15
stx/stx/2017-07-02 20_30_00.npz,7
stx/stx/2017-02-14 19_00_00.npz,14
stx/stx/2017-06-19 20_00_00.npz,2
stx/stx/2017-08-20 19_30_00.npz,3
stx/stx/2017-07-10 21_00_00.npz,2
stx/stx/2017-12-22 22_30_00.npz,12
stx/stx/2017-01-16 12_30_00.npz,4
stx/stx/2017-11-09 05_30_00.npz,2
stx/stx/2017-06-25 13_00_00.npz,6
stx/stx/2017-04-21 15_30_00.npz,10
stx/stx/2017-12-23 04_00_00.npz,3
stx/stx/2017-04-21 23_30_00.npz,15
stx/stx/2017-08-02 16_30_00.npz,3
stx/stx/2017-02-21 12_30_00.npz,9
stx/stx/2017-08-06 16_00_00.npz,16
stx/stx/2017-11-01 10_30_00.npz,1
stx/stx/2017-04-26 11_30_00.npz,1
stx/stx/2017-08-14 14_30_00.npz,5
stx/stx/2017-03-29 16_30_00.npz,4
stx/stx/2017-10-20 18_00_00.npz,3
stx/stx/2017-04-26 15_30_00.npz,12
stx/stx/2017-07-04 23_00_00.npz,4
stx/stx/2017-04-21 21_30_00.npz,14
stx/stx/2017-03-27 00_00_00.npz,2
stx/stx/2017-03-24 15_30_00.npz,4
stx/stx/2017-08-04 10_00_00.npz,5
stx/stx/2017-07-16 03_00_00.npz,1
stx/stx/2017-01-17 19_30_00.npz,11
stx/stx/2017-04-16 19_30_00.npz,7
stx/stx/2017-09-06 04_30_00.npz,1
stx/stx/2017-07-18 11_00_00.npz,1
stx/stx/2017-02-20 17_00_00.npz,5
stx/stx/2017-06-26 21_00_00.npz,3
stx/stx/2017-07-23 13_00_00.npz,3
stx/stx/2017-09-27 21_30_00.npz,4
stx/stx/2017-07-06 03_30_00.npz,1
